2025/05/04 11:10:20 AM, INFO, mealpy.music_based.HS.DevHS: Solving single objective optimization problem.
2025/05/04 11:10:20 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 1, Current best: 9.689665419186671, Global best: 9.689665419186671, Runtime: 0.00166 seconds
2025/05/04 11:29:44 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Defaults, Epoch: 49, Current best: 0.0005909853023210218, Global best: 0.0005909853023210218, Runtime: 0.00081 seconds
2025/05/04 11:29:44 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Defaults, Epoch: 50, Current best: 0.0005909853023210218, Global best: 0.0005909853023210218, Runtime: 0.00081 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: Solving single objective optimization problem.
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 1, Current best: 0.03561321372479251, Global best: 0.03561321372479251, Runtime: 0.00227 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 2, Current best: 0.03561321372479251, Global best: 0.03561321372479251, Runtime: 0.00151 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 3, Current best: 0.035080083050371934, Global best: 0.035080083050371934, Runtime: 0.00181 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 4, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00143 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 5, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00149 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 6, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00123 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 7, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00122 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 8, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00153 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 9, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00127 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 10, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00124 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 11, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00122 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 12, Current best: 0.010064560856784753, Global best: 0.010064560856784753, Runtime: 0.00112 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 13, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00111 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 14, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00114 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 15, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00114 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 16, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00147 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 17, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00110 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 18, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00105 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 19, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00102 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 20, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00102 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 21, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00101 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 22, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00100 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 23, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00103 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 24, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00094 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 25, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00110 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 26, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00116 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 27, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00100 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 28, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00099 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 29, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00095 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 30, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00096 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 31, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00090 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 32, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00090 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 33, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00090 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 34, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00099 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 35, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00103 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 36, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00097 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 37, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00092 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 38, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00091 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 39, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00089 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 40, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00107 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 41, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00094 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 42, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00091 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 43, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00096 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 44, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00090 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 45, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00087 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 46, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00088 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 47, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00088 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 48, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00087 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 49, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00088 seconds
2025/05/04 11:31:03 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 50, Current best: 1.6070975795214305e-05, Global best: 1.6070975795214305e-05, Runtime: 0.00090 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: Solving single objective optimization problem.
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 1, Current best: 5.605330533986554, Global best: 5.605330533986554, Runtime: 0.00243 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 2, Current best: 4.2815141723360135, Global best: 4.2815141723360135, Runtime: 0.00281 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 3, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00131 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 4, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00126 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 5, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00123 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 6, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00123 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 7, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00126 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 8, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00125 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 9, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00112 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 10, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00111 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 11, Current best: 0.018528231292123554, Global best: 0.018528231292123554, Runtime: 0.00112 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 12, Current best: 0.01455665187988785, Global best: 0.01455665187988785, Runtime: 0.00110 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 13, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00110 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 14, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00252 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 15, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00240 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 16, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00476 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 17, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00101 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 18, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00236 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 19, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00120 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 20, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00107 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 21, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00098 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 22, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00537 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 23, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00181 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 24, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00077 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 25, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00074 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 26, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00074 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 27, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00077 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 28, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00084 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 29, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00102 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 30, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00086 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 31, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00081 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 32, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00078 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 33, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00073 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 34, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00076 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 35, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00071 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 36, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00070 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 37, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00071 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 38, Current best: 0.004428727125515215, Global best: 0.004428727125515215, Runtime: 0.00070 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 39, Current best: 0.0006234533640145734, Global best: 0.0006234533640145734, Runtime: 0.00071 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 40, Current best: 0.0006234533640145734, Global best: 0.0006234533640145734, Runtime: 0.00070 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 41, Current best: 0.0006234533640145734, Global best: 0.0006234533640145734, Runtime: 0.00084 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 42, Current best: 0.0006234533640145734, Global best: 0.0006234533640145734, Runtime: 0.00079 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 43, Current best: 0.0006234533640145734, Global best: 0.0006234533640145734, Runtime: 0.00074 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 44, Current best: 0.0006234533640145734, Global best: 0.0006234533640145734, Runtime: 0.00076 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 45, Current best: 0.0006234533640145734, Global best: 0.0006234533640145734, Runtime: 0.00074 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 46, Current best: 2.8636075147162e-05, Global best: 2.8636075147162e-05, Runtime: 0.00074 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 47, Current best: 2.8636075147162e-05, Global best: 2.8636075147162e-05, Runtime: 0.00075 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 48, Current best: 2.8636075147162e-05, Global best: 2.8636075147162e-05, Runtime: 0.00078 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 49, Current best: 2.8636075147162e-05, Global best: 2.8636075147162e-05, Runtime: 0.00079 seconds
2025/05/04 11:31:31 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 50, Current best: 2.8636075147162e-05, Global best: 2.8636075147162e-05, Runtime: 0.00076 seconds
2025/05/04 11:31:39 AM, INFO, mealpy.music_based.HS.DevHS: Solving single objective optimization problem.
2025/05/04 11:31:39 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 1, Current best: 1.3237558392628108, Global best: 1.3237558392628108, Runtime: 0.00202 seconds
2025/05/04 11:31:39 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 2, Current best: 0.012321501496536099, Global best: 0.012321501496536099, Runtime: 0.00155 seconds
2025/05/04 11:31:39 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 3, Current best: 0.012321501496536099, Global best: 0.012321501496536099, Runtime: 0.00153 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 4, Current best: 0.012321501496536099, Global best: 0.012321501496536099, Runtime: 0.00140 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 5, Current best: 0.012321501496536099, Global best: 0.012321501496536099, Runtime: 0.00125 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 6, Current best: 0.012321501496536099, Global best: 0.012321501496536099, Runtime: 0.00126 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 7, Current best: 0.0009609248996965609, Global best: 0.0009609248996965609, Runtime: 0.00128 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 8, Current best: 0.0009609248996965609, Global best: 0.0009609248996965609, Runtime: 0.00143 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 9, Current best: 0.0009609248996965609, Global best: 0.0009609248996965609, Runtime: 0.00120 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 10, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00131 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 11, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00132 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 12, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00115 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 13, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00109 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 14, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00102 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 15, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00103 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 16, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00133 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 17, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00119 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 18, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00108 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 19, Current best: 3.799481907294512e-05, Global best: 3.799481907294512e-05, Runtime: 0.00112 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 20, Current best: 1.3916734910707417e-05, Global best: 1.3916734910707417e-05, Runtime: 0.00106 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 21, Current best: 1.3916734910707417e-05, Global best: 1.3916734910707417e-05, Runtime: 0.00106 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 22, Current best: 1.3916734910707417e-05, Global best: 1.3916734910707417e-05, Runtime: 0.00104 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 23, Current best: 1.3916734910707417e-05, Global best: 1.3916734910707417e-05, Runtime: 0.00122 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 24, Current best: 1.3916734910707417e-05, Global best: 1.3916734910707417e-05, Runtime: 0.00121 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 25, Current best: 1.3916734910707417e-05, Global best: 1.3916734910707417e-05, Runtime: 0.00101 seconds
2025/05/04 11:31:40 AM, INFO, mealpy.music_based.HS.DevHS: >>>Problem: Harmony Search Default, Epoch: 26, Current best: 1.3916734910707417e-05, Global best: 1.3916734910707417e-05, Runtime: 0.00103 seconds
